1998-01-04 06:00:00  1.00000  9.8239031810e-08 -1.8684020688e-08
1998-01-04 07:00:00  1.00000  7.6881225444e-08 -6.3947456354e-08
1998-01-04 08:00:00  1.00000  3.6265175669e-08 -9.3192473053e-08
1998-01-04 09:00:00  1.00000 -1.3435063078e-08 -9.9093385653e-08
1998-01-04 10:00:00  1.00000 -5.9769906523e-08 -8.0172054198e-08
1998-01-04 11:00:00  1.00000 -9.1132779870e-08 -4.1168148285e-08
1998-01-04 12:00:00  1.00000 -9.9667488770e-08  8.1481091258e-09
1998-01-04 13:00:00  1.00000 -8.3236144545e-08  5.5423318570e-08
1998-01-04 14:00:00  1.00000 -4.5954691299e-08  8.8815349729e-08
1998-01-04 15:00:00  1.00000  2.8381111179e-09  9.9959717513e-08
1998-01-04 16:00:00  1.00000  5.0919985290e-08  8.6064830785e-08
1998-01-04 17:00:00  1.00000  8.6246736667e-08  5.0611267662e-08
1998-01-04 18:00:00  1.00000  9.9969245416e-08  2.4799134874e-09
1998-01-04 19:00:00  1.00000  8.8650112977e-08 -4.6272642772e-08
1998-01-04 20:00:00  1.00000  5.5124707886e-08 -8.3434205099e-08
1998-01-04 21:00:00  1.00000  7.7909245312e-09 -9.9696045533e-08
1998-01-04 22:00:00  1.00000 -4.1494434389e-08 -9.0984679560e-08
1998-01-04 23:00:00  1.00000 -8.0385709280e-08 -5.9482247298e-08
1998-01-05 00:00:00  1.00000 -9.9140890513e-08 -1.3079901690e-08
1998-01-05 01:00:00  1.00000 -9.3061928036e-08  3.6598873619e-08
1998-01-05 02:00:00  1.00000 -6.3671562132e-08  7.7109870806e-08
1998-01-05 03:00:00  1.00000 -1.8331886956e-08  9.8305350417e-08
1998-01-05 04:00:00  1.00000  3.1599805831e-08  9.4875983639e-08
1998-01-05 05:00:00  1.00000  7.3615954232e-08  6.7680804387e-08
1998-01-05 06:00:00  1.00000  9.7191788275e-08  2.3532026938e-08
1998-01-05 07:00:00  1.00000  9.6421715952e-08 -2.6511369126e-08
1998-01-05 08:00:00  1.00000  7.1498635334e-08 -6.9913840871e-08
1998-01-05 09:00:00  1.00000  2.8665614875e-08 -9.5803353406e-08
1998-01-05 10:00:00  1.00000 -2.1347954355e-08 -9.7694753415e-08
1998-01-05 11:00:00  1.00000 -6.6014000845e-08 -7.5114257584e-08
1998-01-05 12:00:00  1.00000 -9.4143972508e-08 -3.3718132219e-08
1998-01-05 13:00:00  1.00000 -9.8691495692e-08  1.6124164417e-08
1998-01-05 14:00:00  1.00000 -7.8517445623e-08  6.1927463478e-08
1998-01-05 15:00:00  1.00000 -3.8675289708e-08  9.2218338556e-08
1998-01-05 16:00:00  1.00000  1.0854772961e-08  9.9409123847e-08
1998-01-05 17:00:00  1.00000  5.7665786100e-08  8.1698574733e-08
1998-01-05 18:00:00  1.00000  9.0031897526e-08  4.3523067766e-08
1998-01-05 19:00:00  1.00000  9.9845608322e-08 -5.5546826043e-09
1998-01-05 20:00:00  1.00000  8.4648648211e-08 -5.3241021365e-08
1998-01-05 21:00:00  1.00000  4.8247756163e-08 -8.7590832997e-08
1998-01-05 22:00:00  1.00000 -2.3888278533e-10 -9.9999714675e-08
1998-01-05 23:00:00  1.00000 -4.8665683161e-08 -8.7359322814e-08
1998-01-06 00:00:00  1.00000 -8.4902048660e-08 -5.2835992782e-08
1998-01-06 01:00:00  1.00000 -9.9871007070e-08 -5.0775926294e-09
1998-01-06 02:00:00  1.00000 -8.9822932353e-08  4.3952711220e-08
1998-01-06 03:00:00  1.00000 -5.7274801413e-08  8.1973148794e-08
1998-01-06 04:00:00  1.00000 -1.0379707863e-08  9.9459849511e-08
1998-01-06 05:00:00  1.00000  3.9115434521e-08  9.2032509377e-08
1998-01-06 06:00:00  1.00000  7.8812416759e-08  6.1551628448e-08
1998-01-06 07:00:00  1.00000  9.8767404812e-08  1.5652467749e-08
1998-01-06 08:00:00  1.00000  9.3981804876e-08 -3.4167533598e-08
1998-01-06 09:00:00  1.00000  6.5654378390e-08 -7.5428791574e-08
1998-01-06 10:00:00  1.00000  2.0880960146e-08 -9.7795631310e-08
1998-01-06 11:00:00  1.00000 -2.9123001846e-08 -9.5665305955e-08
1998-01-06 12:00:00  1.00000 -7.1831842628e-08 -6.9571448056e-08
1998-01-06 13:00:00  1.00000 -9.6547277324e-08 -2.6050398105e-08
1998-01-06 14:00:00  1.00000 -9.7078251424e-08  2.3996105944e-08
1998-01-06 15:00:00  1.00000 -7.3291759395e-08  6.8031742627e-08
1998-01-06 16:00:00  1.00000 -3.1146161691e-08  9.5025873382e-08
1998-01-06 17:00:00  1.00000  1.8801345512e-08  9.8216645264e-08
1998-01-06 18:00:00  1.00000  6.4039238812e-08  7.6804790817e-08
1998-01-06 19:00:00  1.00000  9.3235722239e-08  3.6153839333e-08
1998-01-06 20:00:00  1.00000  9.9077267930e-08 -1.3553412099e-08
1998-01-06 21:00:00  1.00000  8.0100606950e-08 -5.9865622574e-08
1998-01-06 22:00:00  1.00000  4.1059268580e-08 -9.1181886708e-08
1998-01-06 23:00:00  1.00000 -8.2671476352e-09 -9.9657685454e-08
1998-01-07 00:00:00  1.00000 -5.5522697517e-08 -8.3169886741e-08
1998-01-07 01:00:00  1.00000 -8.8870175339e-08 -4.5848576153e-08
1998-01-07 02:00:00  1.00000 -9.9956256329e-08  2.9575024573e-09
1998-01-07 03:00:00  1.00000 -8.6003949811e-08  5.1022746073e-08
1998-01-07 04:00:00  1.00000 -5.0508217183e-08  8.6307125992e-08
1998-01-07 05:00:00  1.00000 -2.3605069743e-09  9.9972136152e-08
1998-01-07 06:00:00  1.00000  4.6378494770e-08  8.8594781013e-08
1998-01-07 07:00:00  1.00000  8.3499987350e-08  5.5025013518e-08
1998-01-07 08:00:00  1.00000  9.9705280014e-08  7.6718405437e-09
1998-01-07 09:00:00  1.00000  9.0935053094e-08 -4.1603078237e-08
1998-01-07 10:00:00  1.00000  5.9386190989e-08 -8.0456698415e-08
1998-01-07 11:00:00  1.00000  1.2961477015e-08 -9.9156442623e-08
1998-01-07 12:00:00  1.00000 -3.6710002055e-08 -9.3018147418e-08
1998-01-07 13:00:00  1.00000 -7.7185866057e-08 -6.3579415545e-08
1998-01-07 14:00:00  1.00000 -9.8327176171e-08 -1.8214456516e-08
1998-01-07 15:00:00  1.00000 -9.4838172688e-08  3.1713104567e-08
1998-01-07 16:00:00  1.00000 -6.7592828126e-08  7.3696740674e-08
1998-01-07 17:00:00  1.00000 -2.3415922844e-08  9.7219825948e-08
1998-01-07 18:00:00  1.00000  2.6626517737e-08  9.6389981602e-08
1998-01-07 19:00:00  1.00000  6.9999190027e-08  7.1415078209e-08
1998-01-07 20:00:00  1.00000  9.5837523702e-08  2.8551165486e-08
1998-01-07 21:00:00  1.00000  9.7669185416e-08 -2.1464627184e-08
1998-01-07 22:00:00  1.00000  7.5035355906e-08 -6.6103671335e-08
1998-01-07 23:00:00  1.00000  3.3605661216e-08 -9.4184178790e-08
1998-01-08 00:00:00  1.00000 -1.6242031496e-08 -9.8672166353e-08
1998-01-08 01:00:00  1.00000 -6.2021201701e-08 -7.8443422538e-08
1998-01-08 02:00:00  1.00000 -9.2264467113e-08 -3.8565115174e-08
1998-01-08 03:00:00  1.00000 -9.9396087836e-08  1.0973500945e-08
1998-01-08 04:00:00  1.00000 -8.1629639589e-08  5.7763326951e-08
1998-01-08 05:00:00  1.00000 -4.3415501292e-08  9.0083817901e-08
1998-01-08 06:00:00  1.00000  5.6739357122e-09  9.9838902506e-08
1998-01-08 07:00:00  1.00000  5.3342088984e-08  8.4584995967e-08
1998-01-08 08:00:00  1.00000  8.7648398351e-08  4.8143101962e-08
1998-01-08 09:00:00  1.00000  9.9999358018e-08 -3.5832375200e-10
1998-01-08 10:00:00  1.00000  8.7301133488e-08 -4.8769991713e-08
1998-01-08 11:00:00  1.00000  5.2734546832e-08 -8.4965096189e-08
1998-01-08 12:00:00  1.00000  4.9583016007e-09 -9.9877000582e-08
1998-01-08 13:00:00  1.00000 -4.4059965705e-08 -8.9770370513e-08
1998-01-08 14:00:00  1.00000 -8.2041500190e-08 -5.7176850617e-08
1998-01-08 15:00:00  1.00000 -9.9472176241e-08 -1.0260904144e-08
1998-01-08 16:00:00  1.00000 -9.1985723676e-08  3.9225331609e-08
1998-01-08 17:00:00  1.00000 -6.1457449827e-08  7.8885878716e-08
1998-01-08 18:00:00  1.00000 -1.5534487336e-08  9.8786029899e-08
1998-01-08 19:00:00  1.00000  3.4279762483e-08  9.3940927631e-08
1998-01-08 20:00:00  1.00000  7.5507156329e-08  6.5564238294e-08
1998-01-08 21:00:00  1.00000  9.7820502079e-08  2.0764136704e-08
1998-01-08 22:00:00  1.00000  9.5630452772e-08 -2.9237245127e-08
1998-01-08 23:00:00  1.00000  6.9485601415e-08 -7.1914888556e-08
1998-01-09 00:00:00  1.00000  2.5935062028e-08 -9.6578323436e-08
1998-01-09 01:00:00  1.00000 -2.4112040526e-08 -9.7049520873e-08
1998-01-09 02:00:00  1.00000 -6.8119234859e-08 -7.3210448996e-08
1998-01-09 03:00:00  1.00000 -9.5063007034e-08 -3.1032639167e-08
1998-01-09 04:00:00  1.00000 -9.8194118600e-08  1.8918643514e-08
1998-01-09 05:00:00  1.00000 -7.6728246618e-08  6.4130929909e-08
1998-01-09 06:00:00  1.00000 -3.6042451420e-08  9.3278838413e-08
1998-01-09 07:00:00  1.00000  1.3671741784e-08  9.9061008861e-08
1998-01-09 08:00:00  1.00000  5.9961253220e-08  8.0029045429e-08
1998-01-09 09:00:00  1.00000  9.1230863464e-08  4.0950330299e-08
1998-01-09 10:00:00  1.00000  9.9647739963e-08 -8.3861743505e-09
1998-01-09 11:00:00  1.00000  8.3103510284e-08 -5.5621997254e-08
1998-01-09 12:00:00  1.00000  4.5742395598e-08 -8.8924874163e-08
1998-01-09 13:00:00  1.00000 -3.0768895774e-09 -9.9952652544e-08
1998-01-09 14:00:00  1.00000 -5.1125434067e-08 -8.5942946141e-08
1998-01-09 15:00:00  1.00000 -8.6367392189e-08 -5.0405094648e-08
1998-01-09 16:00:00  1.00000 -9.9974884265e-08 -2.2410970937e-09
1998-01-09 17:00:00  1.00000 -8.8539322658e-08  4.6484280604e-08
1998-01-09 18:00:00  1.00000 -5.4925240649e-08  8.3565650477e-08
1998-01-09 19:00:00  1.00000 -7.5527456113e-09  9.9714372253e-08
1998-01-09 20:00:00  1.00000  4.1711662732e-08  9.0885296897e-08
1998-01-09 21:00:00  1.00000  8.0527572768e-08  5.9290049959e-08
1998-01-09 22:00:00  1.00000  9.9171853273e-08  1.2843033849e-08
1998-01-09 23:00:00  1.00000  9.2974234098e-08 -3.6821078119e-08
1998-01-10 00:00:00  1.00000  6.3487178254e-08 -7.7261751193e-08
1998-01-10 01:00:00  1.00000  1.8097000091e-08 -9.8348861649e-08
1998-01-10 02:00:00  1.00000 -3.1826358061e-08 -9.4800226437e-08
1998-01-10 03:00:00  1.00000 -7.3777421978e-08 -6.7504755435e-08
1998-01-10 04:00:00  1.00000 -9.7247724924e-08 -2.3299785345e-08
1998-01-10 05:00:00  1.00000 -9.6358109739e-08  2.6741628363e-08
1998-01-10 06:00:00  1.00000 -7.1331419200e-08  7.0084439321e-08
1998-01-10 07:00:00  1.00000 -2.8436675365e-08  9.5871557274e-08
1998-01-10 08:00:00  1.00000  2.1581269392e-08  9.7643478079e-08
1998-01-10 09:00:00  1.00000  6.6193247521e-08  7.4956347180e-08
1998-01-10 10:00:00  1.00000  9.4224250705e-08  3.3493142269e-08
1998-01-10 11:00:00  1.00000  9.8652696247e-08 -1.6359875404e-08
1998-01-10 12:00:00  1.00000  7.8369287544e-08 -6.2114851444e-08
1998-01-10 13:00:00  1.00000  3.8454885622e-08 -9.2310464043e-08
1998-01-10 14:00:00  1.00000 -1.1092213273e-08 -9.9382910023e-08
1998-01-10 15:00:00  1.00000 -5.7860785396e-08 -8.1560587991e-08
1998-01-10 16:00:00  1.00000 -9.0135609759e-08 -4.3307872880e-08
1998-01-10 17:00:00  1.00000 -9.9832054257e-08  5.7931807256e-09
1998-01-10 18:00:00  1.00000 -8.4521223052e-08  5.3443080504e-08
1998-01-10 19:00:00  1.00000 -4.8038379079e-08  8.7705838662e-08
1998-01-10 20:00:00  1.00000  4.7776420747e-10  9.9998858700e-08
1998-01-10 21:00:00  1.00000  4.8874230689e-08  8.7242819616e-08
1998-01-10 22:00:00  1.00000  8.5028022504e-08  5.2633025649e-08
1998-01-10 23:00:00  1.00000  9.9882851607e-08  4.8390034983e-09
1998-01-11 00:00:00  1.00000  8.9717680604e-08 -4.4167157334e-08
1998-01-11 01:00:00  1.00000  5.7078818252e-08 -8.2109734544e-08
1998-01-11 02:00:00  1.00000  1.0142085788e-08 -9.9484361062e-08
1998-01-11 03:00:00  1.00000 -3.9335172737e-08 -9.1938806745e-08
1998-01-11 04:00:00  1.00000 -7.8959228132e-08 -6.1363183529e-08
1998-01-11 05:00:00  1.00000 -9.8804514055e-08 -1.5416484761e-08
1998-01-11 06:00:00  1.00000 -9.3899916366e-08  3.4391942463e-08
1998-01-11 07:00:00  1.00000 -6.5474004663e-08  7.5585413364e-08
1998-01-11 08:00:00  1.00000 -2.0647283639e-08  9.7845233294e-08
1998-01-11 09:00:00  1.00000  2.9351446698e-08  9.5595463160e-08
1998-01-11 10:00:00  1.00000  7.1997831887e-08  6.9399655645e-08
1998-01-11 11:00:00  1.00000  9.6609231766e-08  2.5819688951e-08
1998-01-11 12:00:00  1.00000  9.7020651869e-08 -2.4227940708e-08
1998-01-11 13:00:00  1.00000  7.3129034153e-08 -6.8206629911e-08
1998-01-11 14:00:00  1.00000  3.0919072370e-08 -9.5100005067e-08
1998-01-11 15:00:00  1.00000 -1.9035914525e-08 -9.8171451849e-08
1998-01-11 16:00:00  1.00000 -6.4222529515e-08 -7.6651592956e-08
1998-01-11 17:00:00  1.00000 -9.3321821512e-08 -3.5931012087e-08
1998-01-11 18:00:00  1.00000 -9.9044608469e-08  1.3790051965e-08
1998-01-11 19:00:00  1.00000 -7.9957369736e-08  6.0056798323e-08
1998-01-11 20:00:00  1.00000 -4.0841333597e-08  9.1279710068e-08
1998-01-11 21:00:00  1.00000  8.5051891018e-09  9.9637652312e-08
1998-01-11 22:00:00  1.00000  5.5721217639e-08  8.3037015269e-08
1998-01-11 23:00:00  1.00000  8.8979446125e-08  4.5636149785e-08
1998-01-12 00:00:00  1.00000  9.9948906164e-08 -3.1962723080e-09
1998-01-12 01:00:00  1.00000  8.5881819863e-08 -5.1228049123e-08
1998-01-12 02:00:00  1.00000  5.0301900204e-08 -8.6427535172e-08
1998-01-12 03:00:00  1.00000  2.1216840158e-09 -9.9977489751e-08
1998-01-12 04:00:00  1.00000 -4.6590000121e-08 -8.8483737990e-08
1998-01-12 05:00:00  1.00000 -8.3631194388e-08 -5.4825389422e-08
1998-01-12 06:00:00  1.00000 -9.9723322236e-08 -7.4336399039e-09
1998-01-12 07:00:00  1.00000 -9.0835411041e-08  4.1820187720e-08
1998-01-12 08:00:00  1.00000 -5.9193824343e-08  8.0598332238e-08
1998-01-12 09:00:00  1.00000 -1.2724572361e-08  9.9187122442e-08
1998-01-12 10:00:00  1.00000  3.6932101653e-08  9.2930188139e-08
1998-01-12 11:00:00  1.00000  7.7337526105e-08  6.3394850390e-08
1998-01-12 12:00:00  1.00000  9.8370406820e-08  1.7979517848e-08
1998-01-12 13:00:00  1.00000  9.4762144943e-08 -3.1939566150e-08
1998-01-12 14:00:00  1.00000  6.7416586439e-08 -7.3857998029e-08
1998-01-12 15:00:00  1.00000  2.3183614605e-08 -9.7275485164e-08
1998-01-12 16:00:00  1.00000 -2.6856700838e-08 -9.6326100409e-08
1998-01-12 17:00:00  1.00000 -7.0169588630e-08 -7.1247658429e-08
1998-01-12 18:00:00  1.00000 -9.5905454073e-08 -2.8322144676e-08
1998-01-12 19:00:00  1.00000 -9.7617631442e-08  2.1697880811e-08
1998-01-12 20:00:00  1.00000 -7.4877231520e-08  6.6282729273e-08
1998-01-12 21:00:00  1.00000 -3.3380575540e-08  9.4264188198e-08
1998-01-12 22:00:00  1.00000  1.6477695973e-08  9.8633085400e-08
1998-01-12 23:00:00  1.00000  6.2208412572e-08  7.8295040745e-08
1998-01-13 00:00:00  1.00000  9.2356329280e-08  3.8344601209e-08
1998-01-13 01:00:00  1.00000  9.9369590429e-08 -1.1210909777e-08
1998-01-13 02:00:00  1.00000  8.1491420035e-08 -5.7958161295e-08
1998-01-13 03:00:00  1.00000  4.3200182683e-08 -9.0187273028e-08
1998-01-13 04:00:00  1.00000 -5.9124174742e-09 -9.9825063584e-08
1998-01-13 05:00:00  1.00000 -5.3543995780e-08 -8.4457329557e-08
1998-01-13 06:00:00  1.00000 -8.7763153851e-08 -4.7933587663e-08
1998-01-13 07:00:00  1.00000 -9.9998216721e-08  5.9720398136e-10
1998-01-13 08:00:00  1.00000 -8.7184381281e-08  4.8978399940e-08
1998-01-13 09:00:00  1.00000 -5.2531429379e-08  8.5090827516e-08
1998-01-13 10:00:00  1.00000 -4.7196984925e-09  9.9888560136e-08
1998-01-13 11:00:00  1.00000  4.4274285953e-08  8.9664862702e-08
1998-01-13 12:00:00  1.00000  8.2177851759e-08  5.6980704456e-08
1998-01-13 13:00:00  1.00000  9.9496403955e-08  1.0023252962e-08
1998-01-13 14:00:00  1.00000  9.1891758653e-08 -3.9444957748e-08
1998-01-13 15:00:00  1.00000  6.1268829689e-08 -7.9032464902e-08
1998-01-13 16:00:00  1.00000  1.5298460193e-08 -9.8822857253e-08
1998-01-13 17:00:00  1.00000 -3.4504073379e-08 -9.3858771142e-08
1998-01-13 18:00:00  1.00000 -7.5663562567e-08 -6.5383677625e-08
1998-01-13 19:00:00  1.00000 -9.7869824920e-08 -2.0530401119e-08
1998-01-13 20:00:00  1.00000 -9.5560337168e-08  2.9465606395e-08
1998-01-13 21:00:00  1.00000 -6.9313610866e-08  7.2080672504e-08
1998-01-13 22:00:00  1.00000 -2.5704279039e-08  9.6640002272e-08
1998-01-13 23:00:00  1.00000  2.4343806327e-08  9.6991644452e-08
1998-01-14 00:00:00  1.00000  6.8293927657e-08  7.3047514983e-08
1998-01-14 01:00:00  1.00000  9.5136867428e-08  3.0805461464e-08
1998-01-14 02:00:00  1.00000  9.8148645045e-08 -1.9153158380e-08
1998-01-14 03:00:00  1.00000  7.6574829941e-08 -6.4314037500e-08
1998-01-14 04:00:00  1.00000  3.5819521494e-08 -9.3364671477e-08
1998-01-14 05:00:00  1.00000 -1.3908342472e-08 -9.9028066777e-08
1998-01-14 06:00:00  1.00000 -6.0152257748e-08 -7.9885579974e-08
1998-01-14 07:00:00  1.00000 -9.1328426449e-08 -4.0732278630e-08
1998-01-14 08:00:00  1.00000 -9.9627422516e-08  8.6241917193e-09
1998-01-14 09:00:00  1.00000 -8.2970401792e-08  5.5820358530e-08
1998-01-14 10:00:00  1.00000 -4.5529838867e-08  8.9033891147e-08
1998-01-14 11:00:00  1.00000  3.3156504787e-09  9.9945017194e-08
1998-01-14 12:00:00  1.00000  5.1330591097e-08  8.5820571064e-08
1998-01-14 13:00:00  1.00000  8.6487554855e-08  5.0198633998e-08
1998-01-14 14:00:00  1.00000  9.9979952607e-08  2.0022679111e-09
1998-01-14 15:00:00  1.00000  8.8428027089e-08 -4.6695653172e-08
1998-01-14 16:00:00  1.00000  5.4725459980e-08 -8.3696618988e-08
1998-01-14 17:00:00  1.00000  7.3145235916e-09 -9.9732129951e-08
1998-01-14 18:00:00  1.00000 -4.1928653047e-08 -9.0785395597e-08
1998-01-14 19:00:00  1.00000 -8.0668976725e-08 -5.9097514280e-08
1998-01-14 20:00:00  1.00000 -9.9202250107e-08 -1.2606092719e-08
1998-01-14 21:00:00  1.00000 -9.2886009602e-08  3.7043072499e-08
1998-01-14 22:00:00  1.00000 -6.3302432085e-08  7.7413190685e-08
1998-01-14 23:00:00  1.00000 -1.7862009956e-08  9.8391811653e-08
1998-01-15 00:00:00  1.00000  3.2052728674e-08  9.4723928258e-08
1998-01-15 01:00:00  1.00000  7.3938468712e-08  6.7328321266e-08
1998-01-15 02:00:00  1.00000  9.7303106628e-08  2.3067410791e-08
1998-01-15 03:00:00  1.00000  9.6293953658e-08 -2.6971734999e-08
1998-01-15 04:00:00  1.00000  7.1163796013e-08 -7.0254637833e-08
1998-01-15 05:00:00  1.00000  2.8207573582e-08 -9.5939214050e-08
1998-01-15 06:00:00  1.00000 -2.1814461275e-08 -9.7591645540e-08
1998-01-15 07:00:00  1.00000 -6.6372116465e-08 -7.4798009038e-08
1998-01-15 08:00:00  1.00000 -9.4303991211e-08 -3.3267961190e-08
1998-01-15 09:00:00  1.00000 -9.8613333840e-08  1.6595493034e-08
1998-01-15 10:00:00  1.00000 -7.8220682249e-08  6.2301884951e-08
1998-01-15 11:00:00  1.00000 -3.8234262092e-08  9.2402062760e-08
1998-01-15 12:00:00  1.00000  1.1329590288e-08  9.9356129071e-08
1998-01-15 13:00:00  1.00000  5.8055454509e-08  8.1422135822e-08
1998-01-15 14:00:00  1.00000  9.0238807632e-08  4.3092430856e-08
1998-01-15 15:00:00  1.00000  9.9817930499e-08 -6.0316457880e-09
1998-01-15 16:00:00  1.00000  8.4393315573e-08 -5.3644834669e-08
1998-01-15 17:00:00  1.00000  4.7828727863e-08 -8.7820343833e-08
1998-01-15 18:00:00  1.00000 -7.1664290326e-10 -9.9997432082e-08
1998-01-15 19:00:00  1.00000 -4.9082499316e-08 -8.7125818567e-08
1998-01-15 20:00:00  1.00000 -8.5153511136e-08 -5.2429758165e-08
1998-01-15 21:00:00  1.00000 -9.9894126162e-08 -4.6003867534e-09
1998-01-15 22:00:00  1.00000 -8.9611916882e-08  4.4381351408e-08
