1998-01-30 12:00:00    1.483    2.000 1016.91    0.900   87.583   0.765
1998-01-30 18:00:00   -0.017    2.000 1016.91   -3.100   97.583   0.915
1998-01-31 00:00:00    1.506    2.000 1017.87    1.036   87.470   0.767
1998-01-31 06:00:00    3.006    2.000 1017.87    5.036   77.470   0.617
1998-01-31 12:00:00    1.506    2.000 1017.87    1.036   87.470   0.767
1998-01-31 18:00:00    0.006    2.000 1017.87   -2.964   97.470   0.917
1998-02-01 00:00:00    1.529    1.999 1017.87    1.175   87.354   0.769
1998-02-01 06:00:00    3.029    1.999 1017.87    5.175   77.354   0.619
1998-02-01 12:00:00    1.529    1.999 1017.87    1.175   87.354   0.769
1998-02-01 18:00:00    0.029    1.999 1017.87   -2.825   97.354   0.919
1998-02-02 00:00:00    1.553    1.999 1016.91    1.316   87.236   0.771
1998-02-02 06:00:00    3.053    1.999 1016.91    5.316   77.236   0.621
1998-02-02 12:00:00    1.553    1.999 1016.91    1.316   87.236   0.771
1998-02-02 18:00:00    0.053    1.999 1016.91   -2.684   97.236   0.921
1998-02-03 00:00:00    1.577    1.998 1015.17    1.460   87.117   0.773
1998-02-03 06:00:00    3.077    1.998 1015.17    5.460   77.117   0.623
1998-02-03 12:00:00    1.577    1.998 1015.17    1.460   87.117   0.773
1998-02-03 18:00:00    0.077    1.998 1015.17   -2.540   97.117   0.923
1998-02-04 00:00:00    1.601    1.996 1013.00    1.607   86.995   0.775
1998-02-04 06:00:00    3.101    1.996 1013.00    5.607   76.995   0.625
1998-02-04 12:00:00    1.601    1.996 1013.00    1.607   86.995   0.775
1998-02-04 18:00:00    0.101    1.996 1013.00   -2.393   96.995   0.925
1998-02-05 00:00:00    1.626    1.995 1010.83    1.755   86.871   0.777
1998-02-05 06:00:00    3.126    1.995 1010.83    5.755   76.871   0.627
1998-02-05 12:00:00    1.626    1.995 1010.83    1.755   86.871   0.777
1998-02-05 18:00:00    0.126    1.995 1010.83   -2.245   96.871   0.927
1998-02-06 00:00:00    1.651    1.993 1009.09    1.907   86.744   0.779
1998-02-06 06:00:00    3.151    1.993 1009.09    5.907   76.744   0.629
1998-02-06 12:00:00    1.651    1.993 1009.09    1.907   86.744   0.779
1998-02-06 18:00:00    0.151    1.993 1009.09   -2.093   96.744   0.929
1998-02-07 00:00:00    1.677    1.991 1008.13    2.060   86.616   0.780
1998-02-07 06:00:00    3.177    1.991 1008.13    6.060   76.616   0.630
1998-02-07 12:00:00    1.677    1.991 1008.13    2.060   86.616   0.780
1998-02-07 18:00:00    0.177    1.991 1008.13   -1.940   96.616   0.930
1998-02-08 00:00:00    1.703    1.988 1008.13    2.216   86.486   0.782
1998-02-08 06:00:00    3.203    1.988 1008.13    6.216   76.486   0.632
1998-02-08 12:00:00    1.703    1.988 1008.13    2.216   86.486   0.782
1998-02-08 18:00:00    0.203    1.988 1008.13   -1.784   96.486   0.932
1998-02-09 00:00:00    1.729    1.985 1009.09    2.375   86.354   0.783
1998-02-09 06:00:00    3.229    1.985 1009.09    6.375   76.354   0.633
1998-02-09 12:00:00    1.729    1.985 1009.09    2.375   86.354   0.783
1998-02-09 18:00:00    0.229    1.985 1009.09   -1.625   96.354   0.933
1998-02-10 00:00:00    1.756    1.982 1010.83    2.535   86.220   0.785
1998-02-10 06:00:00    3.256    1.982 1010.83    6.535   76.220   0.635
1998-02-10 12:00:00    1.756    1.982 1010.83    2.535   86.220   0.785
1998-02-10 18:00:00    0.256    1.982 1010.83   -1.465   96.220   0.935
1998-02-11 00:00:00    1.783    1.979 1013.00    2.698   86.085   0.786
1998-02-11 06:00:00    3.283    1.979 1013.00    6.698   76.085   0.636
1998-02-11 12:00:00    1.783    1.979 1013.00    2.698   86.085   0.786
1998-02-11 18:00:00    0.283    1.979 1013.00   -1.302   96.085   0.936
1998-02-12 00:00:00    1.811    1.975 1015.17    2.863   85.947   0.788
1998-02-12 06:00:00    3.311    1.975 1015.17    6.863   75.947   0.638
1998-02-12 12:00:00    1.811    1.975 1015.17    2.863   85.947   0.788
1998-02-12 18:00:00    0.311    1.975 1015.17   -1.137   95.947   0.938
1998-02-13 00:00:00    1.838    1.971 1016.91    3.030   85.808   0.789
1998-02-13 06:00:00    3.338    1.971 1016.91    7.030   75.808   0.639
1998-02-13 12:00:00    1.838    1.971 1016.91    3.030   85.808   0.789
1998-02-13 18:00:00    0.338    1.971 1016.91   -0.970   95.808   0.939
1998-02-14 00:00:00    1.867    1.967 1017.87    3.200   85.667   0.790
1998-02-14 06:00:00    3.367    1.967 1017.87    7.200   75.667   0.640
1998-02-14 12:00:00    1.867    1.967 1017.87    3.200   85.667   0.790
1998-02-14 18:00:00    0.367    1.967 1017.87   -0.800   95.667   0.940
1998-02-15 00:00:00    1.895    1.962 1017.87    3.371   85.524   0.791
1998-02-15 06:00:00    3.395    1.962 1017.87    7.371   75.524   0.641
1998-02-15 12:00:00    1.895    1.962 1017.87    3.371   85.524   0.791
1998-02-15 18:00:00    0.395    1.962 1017.87   -0.629   95.524   0.941
1998-02-16 00:00:00    1.924    1.957 1016.91    3.544   85.380   0.793
1998-02-16 06:00:00    3.424    1.957 1016.91    7.544   75.380   0.643
1998-02-16 12:00:00    1.924    1.957 1016.91    3.544   85.380   0.793
1998-02-16 18:00:00    0.424    1.957 1016.91   -0.456   95.380   0.943
1998-02-17 00:00:00    1.953    1.952 1015.17    3.719   85.234   0.794
1998-02-17 06:00:00    3.453    1.952 1015.17    7.719   75.234   0.644
1998-02-17 12:00:00    1.953    1.952 1015.17    3.719   85.234   0.794
1998-02-17 18:00:00    0.453    1.952 1015.17   -0.281   95.234   0.944
1998-02-18 00:00:00    1.983    1.947 1013.00    3.896   85.087   0.794
1998-02-18 06:00:00    3.483    1.947 1013.00    7.896   75.087   0.644
1998-02-18 12:00:00    1.983    1.947 1013.00    3.896   85.087   0.794
1998-02-18 18:00:00    0.483    1.947 1013.00   -0.104   95.087   0.944
1998-02-19 00:00:00    2.012    1.941 1010.83    4.075   84.938   0.795
1998-02-19 06:00:00    3.512    1.941 1010.83    8.075   74.938   0.645
1998-02-19 12:00:00    2.012    1.941 1010.83    4.075   84.938   0.795
1998-02-19 18:00:00    0.512    1.941 1010.83    0.075   94.938   0.945
1998-02-20 00:00:00    2.043    1.935 1009.09    4.255   84.787   0.796
1998-02-20 06:00:00    3.543    1.935 1009.09    8.255   74.787   0.646
1998-02-20 12:00:00    2.043    1.935 1009.09    4.255   84.787   0.796
1998-02-20 18:00:00    0.543    1.935 1009.09    0.255   94.787   0.946
1998-02-21 00:00:00    2.073    1.929 1008.13    4.437   84.636   0.797
1998-02-21 06:00:00    3.573    1.929 1008.13    8.437   74.636   0.647
1998-02-21 12:00:00    2.073    1.929 1008.13    4.437   84.636   0.797
1998-02-21 18:00:00    0.573    1.929 1008.13    0.437   94.636   0.947
1998-02-22 00:00:00    2.104    1.923 1008.13    4.621   84.482   0.797
1998-02-22 06:00:00    3.604    1.923 1008.13    8.621   74.482   0.647
1998-02-22 12:00:00    2.104    1.923 1008.13    4.621   84.482   0.797
1998-02-22 18:00:00    0.604    1.923 1008.13    0.621   94.482   0.947
1998-02-23 00:00:00    2.134    1.916 1009.09    4.807   84.328   0.798
1998-02-23 06:00:00    3.634    1.916 1009.09    8.807   74.328   0.648
1998-02-23 12:00:00    2.134    1.916 1009.09    4.807   84.328   0.798
1998-02-23 18:00:00    0.634    1.916 1009.09    0.807   94.328   0.948
1998-02-24 00:00:00    2.166    1.909 1010.83    4.994   84.172   0.799
1998-02-24 06:00:00    3.666    1.909 1010.83    8.994   74.172   0.649
1998-02-24 12:00:00    2.166    1.909 1010.83    4.994   84.172   0.799
1998-02-24 18:00:00    0.666    1.909 1010.83    0.994   94.172   0.949
1998-02-25 00:00:00    2.197    1.902 1013.00    5.182   84.015   0.799
1998-02-25 06:00:00    3.697    1.902 1013.00    9.182   74.015   0.649
1998-02-25 12:00:00    2.197    1.902 1013.00    5.182   84.015   0.799
1998-02-25 18:00:00    0.697    1.902 1013.00    1.182   94.015   0.949
1998-02-26 00:00:00    2.229    1.894 1015.17    5.372   83.857   0.799
1998-02-26 06:00:00    3.729    1.894 1015.17    9.372   73.857   0.649
1998-02-26 12:00:00    2.229    1.894 1015.17    5.372   83.857   0.799
1998-02-26 18:00:00    0.729    1.894 1015.17    1.372   93.857   0.949
1998-02-27 00:00:00    2.261    1.886 1016.91    5.563   83.697   0.800
1998-02-27 06:00:00    3.761    1.886 1016.91    9.563   73.697   0.650
1998-02-27 12:00:00    2.261    1.886 1016.91    5.563   83.697   0.800
1998-02-27 18:00:00    0.761    1.886 1016.91    1.563   93.697   0.950
1998-02-28 00:00:00    2.293    1.878 1017.87    5.756   83.537   0.800
1998-02-28 06:00:00    3.793    1.878 1017.87    9.756   73.537   0.650
1998-02-28 12:00:00    2.293    1.878 1017.87    5.756   83.537   0.800
1998-02-28 18:00:00    0.793    1.878 1017.87    1.756   93.537   0.950
1998-03-01 00:00:00    2.325    1.870 1017.87    5.950   83.375   0.800
1998-03-01 06:00:00    3.825    1.870 1017.87    9.950   73.375   0.650
1998-03-01 12:00:00    2.325    1.870 1017.87    5.950   83.375   0.800
1998-03-01 18:00:00    0.825    1.870 1017.87    1.950   93.375   0.950
1998-03-02 00:00:00    2.357    1.861 1016.91    6.145   83.213   0.800
1998-03-02 06:00:00    3.857    1.861 1016.91   10.145   73.213   0.650
1998-03-02 12:00:00    2.357    1.861 1016.91    6.145   83.213   0.800
1998-03-02 18:00:00    0.857    1.861 1016.91    2.145   93.213   0.950
1998-03-03 00:00:00    2.390    1.852 1015.17    6.341   83.049   0.800
1998-03-03 06:00:00    3.890    1.852 1015.17   10.341   73.049   0.650
1998-03-03 12:00:00    2.390    1.852 1015.17    6.341   83.049   0.800
1998-03-03 18:00:00    0.890    1.852 1015.17    2.341   93.049   0.950
1998-03-04 00:00:00    2.423    1.843 1013.00    6.538   82.885   0.800
1998-03-04 06:00:00    3.923    1.843 1013.00   10.538   72.885   0.650
1998-03-04 12:00:00    2.423    1.843 1013.00    6.538   82.885   0.800
1998-03-04 18:00:00    0.923    1.843 1013.00    2.538   92.885   0.950
1998-03-05 00:00:00    2.456    1.834 1010.83    6.737   82.720   0.800
1998-03-05 06:00:00    3.956    1.834 1010.83   10.737   72.720   0.650
1998-03-05 12:00:00    2.456    1.834 1010.83    6.737   82.720   0.800
1998-03-05 18:00:00    0.956    1.834 1010.83    2.737   92.720   0.950
1998-03-06 00:00:00    2.489    1.824 1009.09    6.936   82.554   0.799
1998-03-06 06:00:00    3.989    1.824 1009.09   10.936   72.554   0.649
1998-03-06 12:00:00    2.489    1.824 1009.09    6.936   82.554   0.799
1998-03-06 18:00:00    0.989    1.824 1009.09    2.936   92.554   0.949
1998-03-07 00:00:00    2.523    1.814 1008.13    7.136   82.387   0.799
1998-03-07 06:00:00    4.023    1.814 1008.13   11.136   72.387   0.649
1998-03-07 12:00:00    2.523    1.814 1008.13    7.136   82.387   0.799
1998-03-07 18:00:00    1.023    1.814 1008.13    3.136   92.387   0.949
1998-03-08 00:00:00    2.556    1.804 1008.13    7.337   82.219   0.799
1998-03-08 06:00:00    4.056    1.804 1008.13   11.337   72.219   0.649
1998-03-08 12:00:00    2.556    1.804 1008.13    7.337   82.219   0.799
1998-03-08 18:00:00    1.056    1.804 1008.13    3.337   92.219   0.949
1998-03-09 00:00:00    2.590    1.794 1009.09    7.539   82.051   0.798
1998-03-09 06:00:00    4.090    1.794 1009.09   11.539   72.051   0.648
1998-03-09 12:00:00    2.590    1.794 1009.09    7.539   82.051   0.798
1998-03-09 18:00:00    1.090    1.794 1009.09    3.539   92.051   0.948
1998-03-10 00:00:00    2.624    1.783 1010.83    7.741   81.882   0.798
1998-03-10 06:00:00    4.124    1.783 1010.83   11.741   71.882   0.648
1998-03-10 12:00:00    2.624    1.783 1010.83    7.741   81.882   0.798
1998-03-10 18:00:00    1.124    1.783 1010.83    3.741   91.882   0.948
1998-03-11 00:00:00    2.657    1.772 1013.00    7.944   81.713   0.797
1998-03-11 06:00:00    4.157    1.772 1013.00   11.944   71.713   0.647
1998-03-11 12:00:00    2.657    1.772 1013.00    7.944   81.713   0.797
1998-03-11 18:00:00    1.157    1.772 1013.00    3.944   91.713   0.947
1998-03-12 00:00:00    2.691    1.761 1015.17    8.148   81.543   0.796
1998-03-12 06:00:00    4.191    1.761 1015.17   12.148   71.543   0.646
1998-03-12 12:00:00    2.691    1.761 1015.17    8.148   81.543   0.796
1998-03-12 18:00:00    1.191    1.761 1015.17    4.148   91.543   0.946
1998-03-13 00:00:00    2.725    1.750 1016.91    8.353   81.373   0.796
1998-03-13 06:00:00    4.225    1.750 1016.91   12.353   71.373   0.646
1998-03-13 12:00:00    2.725    1.750 1016.91    8.353   81.373   0.796
1998-03-13 18:00:00    1.225    1.750 1016.91    4.353   91.373   0.946
1998-03-14 00:00:00    2.760    1.738 1017.87    8.558   81.202   0.795
1998-03-14 06:00:00    4.260    1.738 1017.87   12.558   71.202   0.645
1998-03-14 12:00:00    2.760    1.738 1017.87    8.558   81.202   0.795
1998-03-14 18:00:00    1.260    1.738 1017.87    4.558   91.202   0.945
1998-03-15 00:00:00    2.794    1.727 1017.87    8.763   81.031   0.794
1998-03-15 06:00:00    4.294    1.727 1017.87   12.763   71.031   0.644
1998-03-15 12:00:00    2.794    1.727 1017.87    8.763   81.031   0.794
1998-03-15 18:00:00    1.294    1.727 1017.87    4.763   91.031   0.944
1998-03-16 00:00:00    2.828    1.715 1016.91    8.968   80.860   0.793
1998-03-16 06:00:00    4.328    1.715 1016.91   12.968   70.860   0.643
1998-03-16 12:00:00    2.828    1.715 1016.91    8.968   80.860   0.793
1998-03-16 18:00:00    1.328    1.715 1016.91    4.968   90.860   0.943
1998-03-17 00:00:00    2.862    1.703 1015.17    9.174   80.688   0.792
1998-03-17 06:00:00    4.362    1.703 1015.17   13.174   70.688   0.642
1998-03-17 12:00:00    2.862    1.703 1015.17    9.174   80.688   0.792
1998-03-17 18:00:00    1.362    1.703 1015.17    5.174   90.688   0.942
1998-03-18 00:00:00    2.897    1.690 1013.00    9.381   80.516   0.791
1998-03-18 06:00:00    4.397    1.690 1013.00   13.381   70.516   0.641
1998-03-18 12:00:00    2.897    1.690 1013.00    9.381   80.516   0.791
1998-03-18 18:00:00    1.397    1.690 1013.00    5.381   90.516   0.941
1998-03-19 00:00:00    2.931    1.678 1010.83    9.587   80.344   0.790
1998-03-19 06:00:00    4.431    1.678 1010.83   13.587   70.344   0.640
1998-03-19 12:00:00    2.931    1.678 1010.83    9.587   80.344   0.790
1998-03-19 18:00:00    1.431    1.678 1010.83    5.587   90.344   0.940
1998-03-20 00:00:00    2.966    1.665 1009.09    9.793   80.172   0.788
1998-03-20 06:00:00    4.466    1.665 1009.09   13.793   70.172   0.638
1998-03-20 12:00:00    2.966    1.665 1009.09    9.793   80.172   0.788
1998-03-20 18:00:00    1.466    1.665 1009.09    5.793   90.172   0.938
1998-03-21 00:00:00    3.000    1.652 1008.13   10.000   80.000   0.787
1998-03-21 06:00:00    4.500    1.652 1008.13   14.000   70.000   0.637
1998-03-21 12:00:00    3.000    1.652 1008.13   10.000   80.000   0.787
1998-03-21 18:00:00    1.500    1.652 1008.13    6.000   90.000   0.937
1998-03-22 00:00:00    3.034    1.639 1008.13   10.207   79.828   0.786
1998-03-22 06:00:00    4.534    1.639 1008.13   14.207   69.828   0.636
1998-03-22 12:00:00    3.034    1.639 1008.13   10.207   79.828   0.786
1998-03-22 18:00:00    1.534    1.639 1008.13    6.207   89.828   0.936
1998-03-23 00:00:00    3.069    1.625 1009.09   10.413   79.656   0.784
1998-03-23 06:00:00    4.569    1.625 1009.09   14.413   69.656   0.634
1998-03-23 12:00:00    3.069    1.625 1009.09   10.413   79.656   0.784
1998-03-23 18:00:00    1.569    1.625 1009.09    6.413   89.656   0.934
1998-03-24 00:00:00    3.103    1.612 1010.83   10.619   79.484   0.783
1998-03-24 06:00:00    4.603    1.612 1010.83   14.619   69.484   0.633
1998-03-24 12:00:00    3.103    1.612 1010.83   10.619   79.484   0.783
1998-03-24 18:00:00    1.603    1.612 1010.83    6.619   89.484   0.933
1998-03-25 00:00:00    3.138    1.598 1013.00   10.826   79.312   0.781
1998-03-25 06:00:00    4.638    1.598 1013.00   14.826   69.312   0.631
1998-03-25 12:00:00    3.138    1.598 1013.00   10.826   79.312   0.781
1998-03-25 18:00:00    1.638    1.598 1013.00    6.826   89.312   0.931
1998-03-26 00:00:00    3.172    1.584 1015.17   11.032   79.140   0.779
1998-03-26 06:00:00    4.672    1.584 1015.17   15.032   69.140   0.629
1998-03-26 12:00:00    3.172    1.584 1015.17   11.032   79.140   0.779
1998-03-26 18:00:00    1.672    1.584 1015.17    7.032   89.140   0.929
1998-03-27 00:00:00    3.206    1.570 1016.91   11.237   78.969   0.778
1998-03-27 06:00:00    4.706    1.570 1016.91   15.237   68.969   0.628
1998-03-27 12:00:00    3.206    1.570 1016.91   11.237   78.969   0.778
1998-03-27 18:00:00    1.706    1.570 1016.91    7.237   88.969   0.928
1998-03-28 00:00:00    3.240    1.556 1017.87   11.442   78.798   0.776
1998-03-28 06:00:00    4.740    1.556 1017.87   15.442   68.798   0.626
1998-03-28 12:00:00    3.240    1.556 1017.87   11.442   78.798   0.776
1998-03-28 18:00:00    1.740    1.556 1017.87    7.442   88.798   0.926
1998-03-29 00:00:00    3.275    1.542 1017.87   11.647   78.627   0.774
1998-03-29 06:00:00    4.775    1.542 1017.87   15.647   68.627   0.624
1998-03-29 12:00:00    3.275    1.542 1017.87   11.647   78.627   0.774
1998-03-29 18:00:00    1.775    1.542 1017.87    7.647   88.627   0.924
1998-03-30 00:00:00    3.309    1.527 1016.91   11.852   78.457   0.772
1998-03-30 06:00:00    4.809    1.527 1016.91   15.852   68.457   0.622
1998-03-30 12:00:00    3.309    1.527 1016.91   11.852   78.457   0.772
1998-03-30 18:00:00    1.809    1.527 1016.91    7.852   88.457   0.922
1998-03-31 00:00:00    3.343    1.512 1015.17   12.056   78.287   0.770
1998-03-31 06:00:00    4.843    1.512 1015.17   16.056   68.287   0.620
1998-03-31 12:00:00    3.343    1.512 1015.17   12.056   78.287   0.770
1998-03-31 18:00:00    1.843    1.512 1015.17    8.056   88.287   0.920
1998-04-01 00:00:00    3.376    1.498 1013.00   12.259   78.118   0.768
1998-04-01 06:00:00    4.876    1.498 1013.00   16.259   68.118   0.618
1998-04-01 12:00:00    3.376    1.498 1013.00   12.259   78.118   0.768
1998-04-01 18:00:00    1.876    1.498 1013.00    8.259   88.118   0.918
1998-04-02 00:00:00    3.410    1.483 1010.83   12.461   77.949   0.766
